subject_id,condition,phase_index,window_index,start_time,end_time,duration,n_samples_eda,label
f17,STRESS,6,3,1374349099.0,1374349159.0,60,240,unknown
f17,STRESS,6,4,1374349159.0,1374349219.0,60,240,unknown
f17,STRESS,6,5,1374349219.0,1374349279.0,60,240,unknown
f17,STRESS,6,6,1374349279.0,1374349339.0,60,240,unknown
f17,STRESS,6,7,1374349339.0,1374349399.0,60,240,unknown
f17,STRESS,6,8,1374349399.0,1374349459.0,60,240,unknown
f17,STRESS,6,9,1374349459.0,1374349519.0,60,240,unknown
f17,STRESS,6,10,1374349519.0,1374349579.0,60,240,unknown
f17,STRESS,6,11,1374349579.0,1374349639.0,60,240,unknown
f17,STRESS,6,12,1374349639.0,1374349699.0,60,240,unknown
f18,STRESS,0,0,1374446485.0,1374446545.0,60,240,rest
f18,STRESS,1,0,1374446571.0,1374446631.0,60,240,stress
f18,STRESS,1,1,1374446631.0,1374446691.0,60,240,stress
f18,STRESS,1,2,1374446691.0,1374446751.0,60,240,stress
f18,STRESS,2,0,1374446807.0,1374446867.0,60,240,rest
f18,STRESS,2,1,1374446867.0,1374446927.0,60,240,rest
f18,STRESS,2,2,1374446927.0,1374446987.0,60,240,rest
f18,STRESS,2,3,1374446987.0,1374447047.0,60,240,rest
f18,STRESS,2,4,1374447047.0,1374447107.0,60,240,rest
f18,STRESS,2,5,1374447107.0,1374447167.0,60,240,rest
f18,STRESS,2,6,1374447167.0,1374447227.0,60,240,rest
f18,STRESS,2,7,1374447227.0,1374447287.0,60,240,rest
f18,STRESS,2,8,1374447287.0,1374447347.0,60,240,rest
f18,STRESS,2,9,1374447347.0,1374447407.0,60,240,rest
f18,STRESS,2,10,1374447407.0,1374447467.0,60,240,rest
f18,STRESS,2,11,1374447467.0,1374447527.0,60,240,rest
f18,STRESS,6,0,1374447677.0,1374447737.0,60,240,unknown
f18,STRESS,6,1,1374447737.0,1374447797.0,60,240,unknown
f18,STRESS,6,2,1374447797.0,1374447857.0,60,240,unknown
f18,STRESS,6,3,1374447857.0,1374447917.0,60,240,unknown
f18,STRESS,6,4,1374447917.0,1374447977.0,60,240,unknown
f18,STRESS,6,5,1374447977.0,1374448037.0,60,240,unknown
f18,STRESS,6,6,1374448037.0,1374448097.0,60,240,unknown
f18,STRESS,6,7,1374448097.0,1374448157.0,60,240,unknown
f18,STRESS,6,8,1374448157.0,1374448217.0,60,240,unknown
f18,STRESS,6,9,1374448217.0,1374448277.0,60,240,unknown
S01,AEROBIC,0,0,1362343596.0,1362343656.0,60,240,rest
S01,AEROBIC,0,1,1362343656.0,1362343716.0,60,240,rest
S01,AEROBIC,1,0,1362343774.0,1362343834.0,60,240,aerobic
S01,AEROBIC,1,1,1362343834.0,1362343894.0,60,240,aerobic
S01,AEROBIC,2,0,1362343952.0,1362344012.0,60,240,aerobic
S01,AEROBIC,2,1,1362344012.0,1362344072.0,60,240,aerobic
S01,AEROBIC,2,2,1362344072.0,1362344132.0,60,240,aerobic
S01,AEROBIC,3,0,1362344162.0,1362344222.0,60,240,aerobic
S01,AEROBIC,3,1,1362344222.0,1362344282.0,60,240,aerobic
S01,AEROBIC,4,0,1362344328.0,1362344388.0,60,240,aerobic
S01,AEROBIC,4,1,1362344388.0,1362344448.0,60,240,aerobic
S01,AEROBIC,5,0,1362344497.0,1362344557.0,60,240,aerobic
S01,AEROBIC,5,1,1362344557.0,1362344617.0,60,240,aerobic
S01,AEROBIC,6,0,1362344623.0,1362344683.0,60,240,aerobic
S01,AEROBIC,7,0,1362344732.0,1362344792.0,60,240,aerobic
S01,AEROBIC,7,1,1362344792.0,1362344852.0,60,240,aerobic
S01,AEROBIC,8,0,1362344856.0,1362344916.0,60,240,aerobic
S01,AEROBIC,9,0,1362344972.0,1362345032.0,60,240,aerobic
S01,AEROBIC,9,1,1362345032.0,1362345092.0,60,240,aerobic
S01,AEROBIC,10,0,1362345099.0,1362345159.0,60,240,aerobic
S01,AEROBIC,10,1,1362345159.0,1362345219.0,60,240,aerobic
S01,AEROBIC,10,2,1362345219.0,1362345279.0,60,240,aerobic
S02,AEROBIC,0,0,1361654140.0,1361654200.0,60,240,rest
S02,AEROBIC,0,1,1361654200.0,1361654260.0,60,240,rest
S02,AEROBIC,0,2,1361654260.0,1361654320.0,60,240,rest
S02,AEROBIC,1,0,1361654320.0,1361654380.0,60,240,aerobic
S02,AEROBIC,1,1,1361654380.0,1361654440.0,60,240,aerobic
S02,AEROBIC,1,2,1361654440.0,1361654500.0,60,240,aerobic
S02,AEROBIC,2,0,1361654502.0,1361654562.0,60,240,aerobic
S02,AEROBIC,2,1,1361654562.0,1361654622.0,60,240,aerobic
S02,AEROBIC,3,0,1361654680.0,1361654740.0,60,240,aerobic
S02,AEROBIC,3,1,1361654740.0,1361654800.0,60,240,aerobic
S02,AEROBIC,3,2,1361654800.0,1361654860.0,60,240,aerobic
S02,AEROBIC,4,0,1361654869.0,1361654929.0,60,240,aerobic
S02,AEROBIC,4,1,1361654929.0,1361654989.0,60,240,aerobic
S02,AEROBIC,5,0,1361655046.0,1361655106.0,60,240,aerobic
S02,AEROBIC,6,0,1361655161.0,1361655221.0,60,240,aerobic
S02,AEROBIC,7,0,1361655280.0,1361655340.0,60,240,aerobic
S02,AEROBIC,7,1,1361655340.0,1361655400.0,60,240,aerobic
S02,AEROBIC,8,0,1361655419.0,1361655479.0,60,240,aerobic
S02,AEROBIC,9,0,1361655528.0,1361655588.0,60,240,aerobic
S02,AEROBIC,10,0,1361655642.0,1361655702.0,60,240,aerobic
S02,AEROBIC,10,1,1361655702.0,1361655762.0,60,240,aerobic
S02,AEROBIC,10,2,1361655762.0,1361655822.0,60,240,aerobic
S03,AEROBIC,0,0,1361394725.0,1361394785.0,60,240,rest
S03,AEROBIC,0,1,1361394785.0,1361394845.0,60,240,rest
S03,AEROBIC,1,0,1361394904.0,1361394964.0,60,240,aerobic
S03,AEROBIC,1,1,1361394964.0,1361395024.0,60,240,aerobic
S03,AEROBIC,1,2,1361395024.0,1361395084.0,60,240,aerobic
S03,AEROBIC,2,0,1361395085.0,1361395145.0,60,240,aerobic
S03,AEROBIC,2,1,1361395145.0,1361395205.0,60,240,aerobic
S03,AEROBIC,2,2,1361395205.0,1361395265.0,60,240,aerobic
S03,AEROBIC,3,0,1361395266.0,1361395326.0,60,240,aerobic
S03,AEROBIC,3,1,1361395326.0,1361395386.0,60,240,aerobic
S03,AEROBIC,3,2,1361395386.0,1361395446.0,60,240,aerobic
S03,AEROBIC,4,0,1361395457.0,1361395517.0,60,240,aerobic
S03,AEROBIC,4,1,1361395517.0,1361395577.0,60,240,aerobic
S03,AEROBIC,5,0,1361395625.0,1361395685.0,60,240,aerobic
S03,AEROBIC,5,1,1361395685.0,1361395745.0,60,240,aerobic
S03,AEROBIC,5,2,1361395745.0,1361395805.0,60,240,aerobic
S03,AEROBIC,5,3,1361395805.0,1361395865.0,60,240,aerobic
S04,AEROBIC,0,0,1361623999.0,1361624059.0,60,240,rest
S04,AEROBIC,0,1,1361624059.0,1361624119.0,60,240,rest
S04,AEROBIC,0,2,1361624119.0,1361624179.0,60,240,rest
S04,AEROBIC,1,0,1361624182.0,1361624242.0,60,240,aerobic
S04,AEROBIC,1,1,1361624242.0,1361624302.0,60,240,aerobic
S04,AEROBIC,2,0,1361624357.0,1361624417.0,60,240,aerobic
S04,AEROBIC,2,1,1361624417.0,1361624477.0,60,240,aerobic
S04,AEROBIC,2,2,1361624477.0,1361624537.0,60,240,aerobic
S04,AEROBIC,3,0,1361624537.0,1361624597.0,60,240,aerobic
S04,AEROBIC,3,1,1361624597.0,1361624657.0,60,240,aerobic
S04,AEROBIC,3,2,1361624657.0,1361624717.0,60,240,aerobic
S04,AEROBIC,4,0,1361624717.0,1361624777.0,60,240,aerobic
S04,AEROBIC,4,1,1361624777.0,1361624837.0,60,240,aerobic
S04,AEROBIC,4,2,1361624837.0,1361624897.0,60,240,aerobic
S04,AEROBIC,5,0,1361624897.0,1361624957.0,60,240,aerobic
S04,AEROBIC,5,1,1361624957.0,1361625017.0,60,240,aerobic
S04,AEROBIC,6,0,1361625022.0,1361625082.0,60,240,aerobic
S04,AEROBIC,7,0,1361625136.0,1361625196.0,60,240,aerobic
S04,AEROBIC,7,1,1361625196.0,1361625256.0,60,240,aerobic
S04,AEROBIC,8,0,1361625256.0,1361625316.0,60,240,aerobic
S04,AEROBIC,8,1,1361625316.0,1361625376.0,60,240,aerobic
S04,AEROBIC,9,0,1361625377.0,1361625437.0,60,240,aerobic
S04,AEROBIC,9,1,1361625437.0,1361625497.0,60,240,aerobic
S04,AEROBIC,10,0,1361625500.0,1361625560.0,60,240,aerobic
S04,AEROBIC,10,1,1361625560.0,1361625620.0,60,240,aerobic
S04,AEROBIC,10,2,1361625620.0,1361625680.0,60,240,aerobic
S05,AEROBIC,0,0,1361803256.0,1361803316.0,60,240,rest
S05,AEROBIC,0,1,1361803316.0,1361803376.0,60,240,rest
S05,AEROBIC,0,2,1361803376.0,1361803436.0,60,240,rest
S05,AEROBIC,1,0,1361803437.0,1361803497.0,60,240,aerobic
S05,AEROBIC,1,1,1361803497.0,1361803557.0,60,240,aerobic
S05,AEROBIC,2,0,1361803615.0,1361803675.0,60,240,aerobic
S05,AEROBIC,2,1,1361803675.0,1361803735.0,60,240,aerobic
S05,AEROBIC,3,0,1361803788.0,1361803848.0,60,240,aerobic
S05,AEROBIC,3,1,1361803848.0,1361803908.0,60,240,aerobic
S05,AEROBIC,3,2,1361803908.0,1361803968.0,60,240,aerobic
S05,AEROBIC,4,0,1361803972.0,1361804032.0,60,240,aerobic
S05,AEROBIC,4,1,1361804032.0,1361804092.0,60,240,aerobic
S05,AEROBIC,5,0,1361804095.0,1361804155.0,60,240,aerobic
S05,AEROBIC,6,0,1361804213.0,1361804273.0,60,240,aerobic
S05,AEROBIC,7,0,1361804332.0,1361804392.0,60,240,aerobic
S05,AEROBIC,7,1,1361804392.0,1361804452.0,60,240,aerobic
S05,AEROBIC,8,0,1361804457.0,1361804517.0,60,240,aerobic
S05,AEROBIC,9,0,1361804574.0,1361804634.0,60,240,aerobic
S05,AEROBIC,9,1,1361804634.0,1361804694.0,60,240,aerobic
S05,AEROBIC,10,0,1361804694.0,1361804754.0,60,240,aerobic
S05,AEROBIC,10,1,1361804754.0,1361804814.0,60,240,aerobic
S05,AEROBIC,10,2,1361804814.0,1361804874.0,60,240,aerobic
S05,AEROBIC,10,3,1361804874.0,1361804934.0,60,240,aerobic
S06,AEROBIC,0,0,1361828506.0,1361828566.0,60,240,rest
S06,AEROBIC,0,1,1361828566.0,1361828626.0,60,240,rest
S06,AEROBIC,1,0,1361828684.0,1361828744.0,60,240,aerobic
S06,AEROBIC,1,1,1361828744.0,1361828804.0,60,240,aerobic
S06,AEROBIC,2,0,1361828857.0,1361828917.0,60,240,aerobic
S06,AEROBIC,2,1,1361828917.0,1361828977.0,60,240,aerobic
S06,AEROBIC,2,2,1361828977.0,1361829037.0,60,240,aerobic
S06,AEROBIC,3,0,1361829043.0,1361829103.0,60,240,aerobic
S06,AEROBIC,3,1,1361829103.0,1361829163.0,60,240,aerobic
S06,AEROBIC,3,2,1361829163.0,1361829223.0,60,240,aerobic
S06,AEROBIC,4,0,1361829242.0,1361829302.0,60,240,aerobic
S06,AEROBIC,4,1,1361829302.0,1361829362.0,60,240,aerobic
S06,AEROBIC,4,2,1361829362.0,1361829422.0,60,240,aerobic
S06,AEROBIC,5,0,1361829464.0,1361829524.0,60,240,aerobic
S06,AEROBIC,6,0,1361829580.0,1361829640.0,60,240,aerobic
S06,AEROBIC,6,1,1361829640.0,1361829700.0,60,240,aerobic
S06,AEROBIC,7,0,1361829701.0,1361829761.0,60,240,aerobic
S06,AEROBIC,8,0,1361829816.0,1361829876.0,60,240,aerobic
S06,AEROBIC,9,0,1361829932.0,1361829992.0,60,240,aerobic
S06,AEROBIC,9,1,1361829992.0,1361830052.0,60,240,aerobic
S06,AEROBIC,10,0,1361830058.0,1361830118.0,60,240,aerobic
S06,AEROBIC,10,1,1361830118.0,1361830178.0,60,240,aerobic
S06,AEROBIC,10,2,1361830178.0,1361830238.0,60,240,aerobic
S07,AEROBIC,0,0,1361631457.0,1361631517.0,60,240,rest
S07,AEROBIC,0,1,1361631517.0,1361631577.0,60,240,rest
S07,AEROBIC,1,0,1361631616.0,1361631676.0,60,240,aerobic
S07,AEROBIC,1,1,1361631676.0,1361631736.0,60,240,aerobic
S07,AEROBIC,1,2,1361631736.0,1361631796.0,60,240,aerobic
S07,AEROBIC,2,0,1361631797.0,1361631857.0,60,240,aerobic
S07,AEROBIC,2,1,1361631857.0,1361631917.0,60,240,aerobic
S07,AEROBIC,2,2,1361631917.0,1361631977.0,60,240,aerobic
S07,AEROBIC,3,0,1361631982.0,1361632042.0,60,240,aerobic
S07,AEROBIC,3,1,1361632042.0,1361632102.0,60,240,aerobic
S07,AEROBIC,4,0,1361632155.0,1361632215.0,60,240,aerobic
S07,AEROBIC,4,1,1361632215.0,1361632275.0,60,240,aerobic
S07,AEROBIC,4,2,1361632275.0,1361632335.0,60,240,aerobic
S07,AEROBIC,5,0,1361632341.0,1361632401.0,60,240,aerobic
S07,AEROBIC,6,0,1361632458.0,1361632518.0,60,240,aerobic
S07,AEROBIC,7,0,1361632574.0,1361632634.0,60,240,aerobic
S07,AEROBIC,7,1,1361632634.0,1361632694.0,60,240,aerobic
S07,AEROBIC,7,2,1361632694.0,1361632754.0,60,240,aerobic
S07,AEROBIC,7,3,1361632754.0,1361632814.0,60,240,aerobic
S08,AEROBIC,0,0,1361826236.0,1361826296.0,60,240,rest
S08,AEROBIC,0,1,1361826296.0,1361826356.0,60,240,rest
S08,AEROBIC,0,2,1361826356.0,1361826416.0,60,240,rest
S08,AEROBIC,1,0,1361826419.0,1361826479.0,60,240,aerobic
S08,AEROBIC,1,1,1361826479.0,1361826539.0,60,240,aerobic
S08,AEROBIC,1,2,1361826539.0,1361826599.0,60,240,aerobic
S08,AEROBIC,2,0,1361826600.0,1361826660.0,60,240,aerobic
S08,AEROBIC,2,1,1361826660.0,1361826720.0,60,240,aerobic
S08,AEROBIC,3,0,1361826775.0,1361826835.0,60,240,aerobic
S08,AEROBIC,3,1,1361826835.0,1361826895.0,60,240,aerobic
S08,AEROBIC,3,2,1361826895.0,1361826955.0,60,240,aerobic
S08,AEROBIC,4,0,1361826958.0,1361827018.0,60,240,aerobic
S08,AEROBIC,4,1,1361827018.0,1361827078.0,60,240,aerobic
S08,AEROBIC,5,0,1361827137.0,1361827197.0,60,240,aerobic
S08,AEROBIC,5,1,1361827197.0,1361827257.0,60,240,aerobic
S08,AEROBIC,6,0,1361827257.0,1361827317.0,60,240,aerobic
S08,AEROBIC,7,0,1361827376.0,1361827436.0,60,240,aerobic
S08,AEROBIC,7,1,1361827436.0,1361827496.0,60,240,aerobic
S08,AEROBIC,8,0,1361827504.0,1361827564.0,60,240,aerobic
S08,AEROBIC,9,0,1361827616.0,1361827676.0,60,240,aerobic
S08,AEROBIC,9,1,1361827676.0,1361827736.0,60,240,aerobic
S08,AEROBIC,10,0,1361827737.0,1361827797.0,60,240,aerobic
S08,AEROBIC,10,1,1361827797.0,1361827857.0,60,240,aerobic
S08,AEROBIC,10,2,1361827857.0,1361827917.0,60,240,aerobic
S08,AEROBIC,10,3,1361827917.0,1361827977.0,60,240,aerobic
S09,AEROBIC,0,0,1361645578.0,1361645638.0,60,240,rest
S09,AEROBIC,0,1,1361645638.0,1361645698.0,60,240,rest
S09,AEROBIC,0,2,1361645698.0,1361645758.0,60,240,rest
S09,AEROBIC,1,0,1361645765.0,1361645825.0,60,240,aerobic
S09,AEROBIC,1,1,1361645825.0,1361645885.0,60,240,aerobic
S09,AEROBIC,2,0,1361645931.0,1361645991.0,60,240,aerobic
S09,AEROBIC,2,1,1361645991.0,1361646051.0,60,240,aerobic
S09,AEROBIC,2,2,1361646051.0,1361646111.0,60,240,aerobic
S09,AEROBIC,3,0,1361646119.0,1361646179.0,60,240,aerobic
S09,AEROBIC,3,1,1361646179.0,1361646239.0,60,240,aerobic
S09,AEROBIC,3,2,1361646239.0,1361646299.0,60,240,aerobic
S09,AEROBIC,4,0,1361646301.0,1361646361.0,60,240,aerobic
S09,AEROBIC,4,1,1361646361.0,1361646421.0,60,240,aerobic
S09,AEROBIC,5,0,1361646479.0,1361646539.0,60,240,aerobic
S09,AEROBIC,6,0,1361646594.0,1361646654.0,60,240,aerobic
S09,AEROBIC,7,0,1361646713.0,1361646773.0,60,240,aerobic
S09,AEROBIC,8,0,1361646832.0,1361646892.0,60,240,aerobic
S09,AEROBIC,8,1,1361646892.0,1361646952.0,60,240,aerobic
S09,AEROBIC,9,0,1361646955.0,1361647015.0,60,240,aerobic
S09,AEROBIC,9,1,1361647015.0,1361647075.0,60,240,aerobic
S09,AEROBIC,10,0,1361647077.0,1361647137.0,60,240,aerobic
S09,AEROBIC,10,1,1361647137.0,1361647197.0,60,240,aerobic
S09,AEROBIC,10,2,1361647197.0,1361647257.0,60,240,aerobic
S10,AEROBIC,0,0,1362755189.0,1362755249.0,60,240,rest
S10,AEROBIC,0,1,1362755249.0,1362755309.0,60,240,rest
S10,AEROBIC,0,2,1362755309.0,1362755369.0,60,240,rest
S10,AEROBIC,1,0,1362755387.0,1362755447.0,60,240,aerobic
S10,AEROBIC,1,1,1362755447.0,1362755507.0,60,240,aerobic
S10,AEROBIC,2,0,1362755553.0,1362755613.0,60,240,aerobic
S10,AEROBIC,2,1,1362755613.0,1362755673.0,60,240,aerobic
S10,AEROBIC,3,0,1362755727.0,1362755787.0,60,240,aerobic
S10,AEROBIC,3,1,1362755787.0,1362755847.0,60,240,aerobic
S10,AEROBIC,3,2,1362755847.0,1362755907.0,60,240,aerobic
S10,AEROBIC,4,0,1362755912.0,1362755972.0,60,240,aerobic
S10,AEROBIC,4,1,1362755972.0,1362756032.0,60,240,aerobic
S10,AEROBIC,4,2,1362756032.0,1362756092.0,60,240,aerobic
S10,AEROBIC,5,0,1362756094.0,1362756154.0,60,240,aerobic
S10,AEROBIC,6,0,1362756205.0,1362756265.0,60,240,aerobic
S10,AEROBIC,6,1,1362756265.0,1362756325.0,60,240,aerobic
S10,AEROBIC,7,0,1362756332.0,1362756392.0,60,240,aerobic
S10,AEROBIC,7,1,1362756392.0,1362756452.0,60,240,aerobic
S10,AEROBIC,8,0,1362756452.0,1362756512.0,60,240,aerobic
S10,AEROBIC,8,1,1362756512.0,1362756572.0,60,240,aerobic
S10,AEROBIC,9,0,1362756574.0,1362756634.0,60,240,aerobic
S10,AEROBIC,10,0,1362756692.0,1362756752.0,60,240,aerobic
S10,AEROBIC,10,1,1362756752.0,1362756812.0,60,240,aerobic
S10,AEROBIC,10,2,1362756812.0,1362756872.0,60,240,aerobic
S11_a,AEROBIC,0,0,1362757405.0,1362757465.0,60,240,rest
S11_a,AEROBIC,0,1,1362757465.0,1362757525.0,60,240,rest
S11_a,AEROBIC,0,2,1362757525.0,1362757585.0,60,240,rest
S11_a,AEROBIC,1,0,1362757620.0,1362757680.0,60,240,aerobic
S11_a,AEROBIC,1,1,1362757680.0,1362757740.0,60,240,aerobic
S11_a,AEROBIC,2,0,1362757777.0,1362757837.0,60,240,aerobic
S11_a,AEROBIC,2,1,1362757837.0,1362757897.0,60,240,aerobic
S11_a,AEROBIC,3,0,1362757956.0,1362758016.0,60,240,aerobic
S11_a,AEROBIC,3,1,1362758016.0,1362758076.0,60,240,aerobic
S11_a,AEROBIC,3,2,1362758076.0,1362758136.0,60,240,aerobic
S11_a,AEROBIC,4,0,1362758136.0,1362758196.0,60,240,aerobic
S11_a,AEROBIC,4,1,1362758196.0,1362758256.0,60,240,aerobic
S11_a,AEROBIC,5,0,1362758308.0,1362758368.0,60,240,aerobic
S11_a,AEROBIC,5,1,1362758368.0,1362758428.0,60,240,aerobic
S11_a,AEROBIC,6,0,1362758436.0,1362758496.0,60,240,aerobic
S11_a,AEROBIC,7,0,1362758545.0,1362758605.0,60,240,aerobic
S11_a,AEROBIC,8,0,1362758656.0,1362758716.0,60,240,aerobic
S11_a,AEROBIC,8,1,1362758716.0,1362758776.0,60,240,aerobic
S13,AEROBIC,0,0,1361812975.0,1361813035.0,60,240,rest
S13,AEROBIC,0,1,1361813035.0,1361813095.0,60,240,rest
S13,AEROBIC,0,2,1361813095.0,1361813155.0,60,240,rest
S13,AEROBIC,1,0,1361813168.0,1361813228.0,60,240,aerobic
S13,AEROBIC,1,1,1361813228.0,1361813288.0,60,240,aerobic
S13,AEROBIC,2,0,1361813339.0,1361813399.0,60,240,aerobic
S13,AEROBIC,2,1,1361813399.0,1361813459.0,60,240,aerobic
S13,AEROBIC,2,2,1361813459.0,1361813519.0,60,240,aerobic
S13,AEROBIC,3,0,1361813519.0,1361813579.0,60,240,aerobic
S13,AEROBIC,3,1,1361813579.0,1361813639.0,60,240,aerobic
S13,AEROBIC,3,2,1361813639.0,1361813699.0,60,240,aerobic
S13,AEROBIC,4,0,1361813702.0,1361813762.0,60,240,aerobic
S13,AEROBIC,4,1,1361813762.0,1361813822.0,60,240,aerobic
S13,AEROBIC,5,0,1361813881.0,1361813941.0,60,240,aerobic
S13,AEROBIC,6,0,1361813998.0,1361814058.0,60,240,aerobic
S13,AEROBIC,6,1,1361814058.0,1361814118.0,60,240,aerobic
S13,AEROBIC,7,0,1361814123.0,1361814183.0,60,240,aerobic
S13,AEROBIC,7,1,1361814183.0,1361814243.0,60,240,aerobic
S13,AEROBIC,8,0,1361814246.0,1361814306.0,60,240,aerobic
S13,AEROBIC,9,0,1361814356.0,1361814416.0,60,240,aerobic
S13,AEROBIC,10,0,1361814458.0,1361814518.0,60,240,aerobic
S13,AEROBIC,10,1,1361814518.0,1361814578.0,60,240,aerobic
S13,AEROBIC,10,2,1361814578.0,1361814638.0,60,240,aerobic
S13,AEROBIC,10,3,1361814638.0,1361814698.0,60,240,aerobic
S14,AEROBIC,0,0,1361979891.0,1361979951.0,60,240,rest
S14,AEROBIC,0,1,1361979951.0,1361980011.0,60,240,rest
S14,AEROBIC,1,0,1361980069.0,1361980129.0,60,240,aerobic
S14,AEROBIC,1,1,1361980129.0,1361980189.0,60,240,aerobic
S14,AEROBIC,2,0,1361980239.0,1361980299.0,60,240,aerobic
S14,AEROBIC,2,1,1361980299.0,1361980359.0,60,240,aerobic
S14,AEROBIC,2,2,1361980359.0,1361980419.0,60,240,aerobic
S14,AEROBIC,3,0,1361980429.0,1361980489.0,60,240,aerobic
S14,AEROBIC,3,1,1361980489.0,1361980549.0,60,240,aerobic
S14,AEROBIC,4,0,1361980605.0,1361980665.0,60,240,aerobic
S14,AEROBIC,4,1,1361980665.0,1361980725.0,60,240,aerobic
S14,AEROBIC,4,2,1361980725.0,1361980785.0,60,240,aerobic
S14,AEROBIC,5,0,1361980786.0,1361980846.0,60,240,aerobic
S14,AEROBIC,5,1,1361980846.0,1361980906.0,60,240,aerobic
S14,AEROBIC,6,0,1361980929.0,1361980989.0,60,240,aerobic
S14,AEROBIC,6,1,1361980989.0,1361981049.0,60,240,aerobic
S14,AEROBIC,7,0,1361981068.0,1361981128.0,60,240,aerobic
S14,AEROBIC,8,0,1361981171.0,1361981231.0,60,240,aerobic
S14,AEROBIC,9,0,1361981287.0,1361981347.0,60,240,aerobic
S14,AEROBIC,9,1,1361981347.0,1361981407.0,60,240,aerobic
S14,AEROBIC,10,0,1361981411.0,1361981471.0,60,240,aerobic
S14,AEROBIC,10,1,1361981471.0,1361981531.0,60,240,aerobic
S14,AEROBIC,10,2,1361981531.0,1361981591.0,60,240,aerobic
S14,AEROBIC,10,3,1361981591.0,1361981651.0,60,240,aerobic
S15,AEROBIC,0,0,1362759768.0,1362759828.0,60,240,rest
S15,AEROBIC,0,1,1362759828.0,1362759888.0,60,240,rest
S15,AEROBIC,1,0,1362759946.0,1362760006.0,60,240,aerobic
S15,AEROBIC,1,1,1362760006.0,1362760066.0,60,240,aerobic
S15,AEROBIC,2,0,1362760124.0,1362760184.0,60,240,aerobic
S15,AEROBIC,2,1,1362760184.0,1362760244.0,60,240,aerobic
S15,AEROBIC,2,2,1362760244.0,1362760304.0,60,240,aerobic
S15,AEROBIC,3,0,1362760307.0,1362760367.0,60,240,aerobic
S15,AEROBIC,3,1,1362760367.0,1362760427.0,60,240,aerobic
S15,AEROBIC,4,0,1362760482.0,1362760542.0,60,240,aerobic
S15,AEROBIC,4,1,1362760542.0,1362760602.0,60,240,aerobic
S15,AEROBIC,5,0,1362760661.0,1362760721.0,60,240,aerobic
S15,AEROBIC,6,0,1362760780.0,1362760840.0,60,240,aerobic
S15,AEROBIC,7,0,1362760898.0,1362760958.0,60,240,aerobic
S15,AEROBIC,7,1,1362760958.0,1362761018.0,60,240,aerobic
S15,AEROBIC,8,0,1362761018.0,1362761078.0,60,240,aerobic
S15,AEROBIC,8,1,1362761078.0,1362761138.0,60,240,aerobic
S15,AEROBIC,9,0,1362761149.0,1362761209.0,60,240,aerobic
S15,AEROBIC,10,0,1362761263.0,1362761323.0,60,240,aerobic
S15,AEROBIC,10,1,1362761323.0,1362761383.0,60,240,aerobic
S15,AEROBIC,10,2,1362761383.0,1362761443.0,60,240,aerobic
S16,AEROBIC,0,0,1362257873.0,1362257933.0,60,240,rest
S16,AEROBIC,0,1,1362257933.0,1362257993.0,60,240,rest
S16,AEROBIC,1,0,1362258048.0,1362258108.0,60,240,aerobic
S16,AEROBIC,1,1,1362258108.0,1362258168.0,60,240,aerobic
S16,AEROBIC,2,0,1362258225.0,1362258285.0,60,240,aerobic
S16,AEROBIC,2,1,1362258285.0,1362258345.0,60,240,aerobic
S16,AEROBIC,2,2,1362258345.0,1362258405.0,60,240,aerobic
S16,AEROBIC,3,0,1362258409.0,1362258469.0,60,240,aerobic
S16,AEROBIC,3,1,1362258469.0,1362258529.0,60,240,aerobic
S16,AEROBIC,4,0,1362258585.0,1362258645.0,60,240,aerobic
S16,AEROBIC,4,1,1362258645.0,1362258705.0,60,240,aerobic
S16,AEROBIC,4,2,1362258705.0,1362258765.0,60,240,aerobic
S16,AEROBIC,5,0,1362258767.0,1362258827.0,60,240,aerobic
S16,AEROBIC,6,0,1362258886.0,1362258946.0,60,240,aerobic
S16,AEROBIC,6,1,1362258946.0,1362259006.0,60,240,aerobic
S16,AEROBIC,7,0,1362259018.0,1362259078.0,60,240,aerobic
S16,AEROBIC,8,0,1362259122.0,1362259182.0,60,240,aerobic
S16,AEROBIC,8,1,1362259182.0,1362259242.0,60,240,aerobic
S16,AEROBIC,9,0,1362259245.0,1362259305.0,60,240,aerobic
S16,AEROBIC,9,1,1362259305.0,1362259365.0,60,240,aerobic
S16,AEROBIC,10,0,1362259372.0,1362259432.0,60,240,aerobic
S16,AEROBIC,10,1,1362259432.0,1362259492.0,60,240,aerobic
S16,AEROBIC,10,2,1362259492.0,1362259552.0,60,240,aerobic
S16,AEROBIC,10,3,1362259552.0,1362259612.0,60,240,aerobic
S17,AEROBIC,0,0,1363211770.0,1363211830.0,60,240,rest
S17,AEROBIC,0,1,1363211830.0,1363211890.0,60,240,rest
S17,AEROBIC,0,2,1363211890.0,1363211950.0,60,240,rest
S17,AEROBIC,1,0,1363211962.0,1363212022.0,60,240,aerobic
S17,AEROBIC,1,1,1363212022.0,1363212082.0,60,240,aerobic
S17,AEROBIC,1,2,1363212082.0,1363212142.0,60,240,aerobic
S17,AEROBIC,2,0,1363212143.0,1363212203.0,60,240,aerobic
S17,AEROBIC,2,1,1363212203.0,1363212263.0,60,240,aerobic
S17,AEROBIC,3,0,1363212321.0,1363212381.0,60,240,aerobic
S17,AEROBIC,3,1,1363212381.0,1363212441.0,60,240,aerobic
